name,abbrv,formula,state,ref1,ref2,date,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T,azero,neutral_ion_type,dissrxn,tag,formula_ox,category_1,category_2
azurite,Azr,Cu3(OH)2(CO3)2,cr,HDNB78,NA,5/5/1978,cal,-334417,-390100,66.97,NA,91.01,36.88,77.44,-0.92,0,0,0,0,780,,,-1.0000 azurite -4.0000 H+ 2.0000 H2O 2.0000 HCO3- 3.0000 Cu+2,,3Cu+2 2C+4 2H+ 8O-2,inorganic_cr,
chalcedony,Cha,SiO2,cr,HDNB78,NA,5/5/1978,cal,-204276,-217282,9.88,NA,22.688,11.22,8.2,-2.7,0,0,0,0,848,,,-1.0000 chalcedony 1.0000 SiO2,,Si+4 2O-2,inorganic_cr,
"clinochlore,14a",14A-Cnc,Mg5Al(AlSi3)O10(OH)8,cr,HDNB78,NA,5/5/1978,cal,-1961703,-2116964,111.2,NA,207.11,166.5,42.1,-37.47,0,0,0,0,900,,,"-1.0000 clinochlore,14a -16.0000 H+ 2.0000 Al+3 3.0000 SiO2 5.0000 Mg+2 12.0000 H2O",idealized,2Al+3 8H+ 5Mg+2 18O-2 3Si+4,inorganic_cr,
"clinochlore,7a",7A-Cnc,Mg5Al(AlSi3)O10(OH)8,cr,HDNB78,NA,5/5/1978,cal,-1957101,-2113197,106.5,NA,211.5,162.82,50.62,-40.88,0,0,0,0,848,,,"-1.0000 clinochlore,7a -16.0000 H+ 2.0000 Al+3 3.0000 SiO2 5.0000 Mg+2 12.0000 H2O",idealized,2Al+3 8H+ 5Mg+2 18O-2 3Si+4,inorganic_cr,
"clinochlore,7a",7A-Cnc,Mg5Al(AlSi3)O10(OH)8,cr2,HDNB78,OBIGT.1,5/5/1978,cal,-1957104.895,NA,105.2767,NA,211.5,166.01,44.36,-38.18,0,0,0,0,900,,,"-1.0000 clinochlore,7a -16.0000 H+ 2.0000 Al+3 3.0000 SiO2 5.0000 Mg+2 12.0000 H2O",idealized,2Al+3 8H+ 5Mg+2 18O-2 3Si+4,inorganic_cr,
"cordierite,hydrous",Hyd-Crd,Mg2Al3(AlSi5)O18*H2O,cr,HDNB78,NA,5/5/1978,cal,-2121350,-2255676,111.43,NA,241.22,155.23,25.8,-38.6,0,0,0,0,1700,,,"-1.0000 cordierite,hydrous -16.0000 H+ 2.0000 Mg+2 4.0000 Al+3 5.0000 SiO2 9.0000 H2O",,4Al+3 2H+ 2Mg+2 19O-2 5Si+4,inorganic_cr,
cristobalite,Crs,SiO2,cr,HDNB78,NA,5/5/1978,cal,-203895,-216755,10.372,NA,25.74,13.98,3.34,-3.81,0,0,0,0,543,,,-1.0000 cristobalite 1.0000 SiO2,polymorph,Si+4 2O-2,inorganic_cr,
cristobalite,Crs,SiO2,cr2,HDNB78,OBIGT.1,5/5/1978,cal,-203677.53,-216037.379,12.0495,NA,25.74,17.39,0.31,-9.89,0,0,0,0,2000,,,-1.0000 cristobalite 1.0000 SiO2,polymorph,Si+4 2O-2,inorganic_cr,
"daphnite,14a",Dph-14A,Fe5Al(AlSi3)O10(OH)8,cr,HDNB78,SLOP98.2,5/5/1978,cal,-1550482,-1695426,142.5,NA,213.42,176.21,43.76,-33.82,0,0,0,0,1000,,,"-1.0000 daphnite,14a -16.0000 H+ 2.0000 Al+3 3.0000 SiO2 5.0000 Fe+2 12.0000 H2O",idealized,5Fe+2 2Al+3 8H+ 18O-2 3Si+4,inorganic_cr,
"epidote,ordered",Ord-Ep,Ca2FeAl2Si3O12(OH),cr,HDNB78,SPRONS92.2,3/15/1990,cal,-1450906,-1544016,75.2,NA,139.2,113.78,14.69,-28.92,0,0,0,0,1100,,,"-1.0000 epidote,ordered -13.0000 H+ 1.0000 Fe+3 2.0000 Al+3 2.0000 Ca+2 3.0000 SiO2 7.0000 H2O",idealized,Fe+3 2Al+3 2Ca+2 H+ 13O-2 3Si+4,inorganic_cr,
ferrotremolite,Fe-Tr,(Ca2Fe5)Si8O22(OH)2,cr,HDNB78,NA,5/5/1978,cal,-2349100,-2511300,163.5,NA,282.8,197.93,58.95,-41.17,0,0,0,0,800,,,-1.0000 ferrotremolite -14.0000 H+ 2.0000 Ca+2 5.0000 Fe+2 8.0000 H2O 8.0000 SiO2,idealized,5Fe+2 2Ca+2 2H+ 24O-2 8Si+4,inorganic_cr,
fluorite,Fl,CaF2,cr,HDNB78,NA,5/5/1978,cal,-280493,-293000,16.39,NA,24.542,14.3,7.28,0.47,0,0,0,0,1424,,,-1.0000 fluorite 1.0000 Ca+2 2.0000 F-,,Ca+2 2F-,inorganic_cr,
greenalite,Grn,Fe3Si2O5(OH)4,cr,HDNB78,NA,5/5/1978,cal,-715340,-644110,72.6,NA,115,81.65,32.6,-15.39,0,0,0,0,1000,,,-1.0000 greenalite -6.0000 H+ 2.0000 SiO2 3.0000 Fe+2 5.0000 H2O,,3Fe+2 2Si+4 4H+ 9O-2,inorganic_cr,
kalsilite,Kls,K(AlSi)O4,cr,HDNB78,NA,5/5/1978,cal,-481750,-509408,31.85,NA,59.89,29.43,17.36,-5.32,0,0,0,0,810,,,-1.0000 kalsilite -4.0000 H+ 1.0000 Al+3 1.0000 K+ 1.0000 SiO2 2.0000 H2O,,K+ Al+3 Si+4 4O-2,inorganic_cr,
kalsilite,Kls,K(AlSi)O4,cr2,HDNB78,OBIGT.1,5/5/1978,cal,-482526.312,-512142.073,25.2837,NA,59.89,42.5,0,0,0,0,0,0,1800,,,-1.0000 kalsilite -4.0000 H+ 1.0000 Al+3 1.0000 K+ 1.0000 SiO2 2.0000 H2O,,K+ Al+3 Si+4 4O-2,inorganic_cr,
laumontite,lamt,Ca(Al2Si4)O12*4H2O,cr,HDNB78,SPRONS92.2,3/15/1990,cal,-1596823,-1728664,116.1,NA,207.55,123.2,44.47,-16.43,0,0,0,0,1000,,,-1.0000 laumontite -8.0000 H+ 1.0000 Ca+2 2.0000 Al+3 4.0000 SiO2 8.0000 H2O,,Ca+2 2Al+3 4Si+4 8H+ 16O-2,inorganic_cr,
"microcline,maximum",Max-Mc,K(AlSi3)O8,cr,HDNB78,NA,5/5/1978,cal,-895374,-949188,51.13,NA,108.741,63.83,12.9,-17.05,0,0,0,0,1400,,,"-1.0000 microcline,maximum -4.0000 H+ 1.0000 Al+3 1.0000 K+ 2.0000 H2O 3.0000 SiO2",polymorph,K+ Al+3 3Si+4 8O-2,inorganic_cr,
nepheline,Ne,Na(AlSi)O4,cr,HDNB78,NA,5/5/1978,cal,-472872,-500241,29.72,NA,54.16,35.908062,6.457918,-7.327965,0,0,0,0,1500,,,-1.0000 nepheline -4.0000 H+ 1.0000 Al+3 1.0000 Na+ 1.0000 SiO2 2.0000 H2O,idealized,Na+ Al+3 Si+4 4O-2,inorganic_cr,
pargasite,Prg,Na(Ca2Mg4Al)(Al2Si6)O22(OH)2,cr,HDNB78,SPRONS92.2,3/15/1990,cal,-2846728,-3016624,160,NA,273.5,205.8,41.66,-50.21,0,0,0,0,1000,,,-1.0000 pargasite -22.0000 H+ 1.0000 Na+ 2.0000 Ca+2 3.0000 Al+3 4.0000 Mg+2 6.0000 SiO2 12.0000 H2O,idealized,Na+ 2Ca+2 4Mg+2 3Al+3 6Si+4 2H+ 24O-2,inorganic_cr,
"sanidine,high",Hi-Sa,K(AlSi3)O8,cr,HDNB78,NA,5/5/1978,cal,-893738,-946538,54.53,NA,109.008,63.83,12.9,-17.05,0,0,0,0,1400,,,"-1.0000 sanidine,high -4.0000 H+ 1.0000 Al+3 1.0000 K+ 2.0000 H2O 3.0000 SiO2",polymorph,K+ Al+3 3Si+4 8O-2,inorganic_cr,
sepiolite,Sep,Mg4Si6O15(OH)2(H2O)2*4H2O,cr,HDNB78,NA,5/5/1978,cal,-2211192,-2418000,146.6,NA,285.6,157.92,104.3,-18.68,0,0,0,0,800,,,-1.0000 sepiolite -8.0000 H+ 4.0000 Mg+2 6.0000 SiO2 11.0000 H2O,,6Si+4 14H+ 4Mg+2 23O-2,inorganic_cr,
wairakite,Wai,Ca(Al2Si4)O12*2H2O,cr,HDNB78,SPRONS92.2,3/15/1990,cal,-1477432,-1579333,105.1,NA,186.87,100.4,44.47,-16.43,0,0,0,0,1000,,,-1.0000 wairakite -8.0000 H+ 1.0000 Ca+2 2.0000 Al+3 4.0000 SiO2 6.0000 H2O,,Ca+2 2Al+3 4Si+4 4H+ 14O-2,inorganic_cr,
Ar(g),Ar,Ar,gas,WEP+82,Kel60,12/27/1989,cal,0,0,37.008,NA,0,4.968,0,0,0,0,0,0,8000,,,-1.0000 Ar(g) 1.0000 Ar,refstate,Ar ,inorganic_gas,
CH4(g),CH4,CH4,gas,WEP+82,Kel60,12/15/1987,cal,-12122.4,-17880,44.518,NA,0,5.65,11.44,-0.46,0,0,0,0,1500,,,-1.0000 CH4(g) -2.0000 O2(g) 1.0000 H+ 1.0000 H2O 1.0000 HCO3-,,C-4 4H+,inorganic_gas,
CO2(g),CO2,CO2,gas,WEP+82,Kel60,12/27/1989,cal,-94254,-94051,51.085,NA,0,10.57,2.1,-2.06,0,0,0,0,2500,,,-1.0000 CO2(g) -1.0000 H2O 1.0000 H+ 1.0000 HCO3-,,C+4 2O-2,inorganic_gas,
H2(g),H2,H2,gas,WEP+82,Kel60,12/27/1989,cal,0,0,31.234,NA,0,6.52,0.78,0.12,0,0,0,0,3000,,,-1.0000 H2(g) -0.5000 O2(g) 1.0000 H2O,refstate,2H,inorganic_gas,
H2S(g),H2S,H2S,gas,WEP+82,Kel60,12/27/1989,cal,-8021,-4931,49.185,NA,0,7.81,2.96,-0.46,0,0,0,0,2300,,,-1.0000 H2S(g) 1.0000 H+ 1.0000 HS-,,S-2 2H+,inorganic_gas,
He(g),He,He,gas,WEP+82,Kel60,12/27/1989,cal,0,0,30.151,NA,0,4.968,0,0,0,0,0,0,8000,,,-1.0000 He(g) 1.0000 He,refstate,He ,inorganic_gas,
Kr(g),Kr,Kr,gas,WEP+82,Kel60,12/27/1989,cal,0,0,39.217,NA,0,4.968,0,0,0,0,0,0,8000,,,-1.0000 Kr(g) 1.0000 Kr,refstate,Kr ,inorganic_gas,
N2(g),N2,N2,gas,WEP+82,Kel60,12/27/1989,cal,0,0,45.796,NA,0,6.83,0.9,-0.12,0,0,0,0,3000,,,-1.0000 N2(g) -2.5000 O2(g) -1.0000 H2O 2.0000 H+ 2.0000 NO3-,refstate,2N ,inorganic_gas,
Ne(g),Ne,Ne,gas,WEP+82,Kel60,12/27/1989,cal,0,0,34.973,NA,0,4.968,0,0,0,0,0,0,8000,,,-1.0000 Ne(g) 1.0000 Ne,refstate,Ne ,inorganic_gas,
NH3(g),NH3,NH3,gas,WEP+82,Kel60,7/26/1989,cal,-3932,-11021,46,NA,0,7.11,6,-0.37,0,0,0,0,1800,,,-1.0000 NH3(g) -2.0000 O2(g) 1.0000 H+ 1.0000 H2O 1.0000 NO3-,,N-3 3H+,inorganic_gas,
O2(g),O2,O2,gas,WEP+82,Kel60,12/27/1989,cal,0,0,49.029,NA,0,7.16,1,-0.4,0,0,0,0,3000,,,-1.0000 O2(g) 1.0000 O2(g),refstate,2O,required,
Rn(g),Rn,Rn,gas,WEP+82,Kel60,12/27/1989,cal,0,0,42.12,NA,0,4.968,0,0,0,0,0,0,3000,,,-1.0000 Rn(g) 1.0000 Rn,refstate,Rn ,inorganic_gas,
S2(g),S2,S2,gas,WEP+82,Kel60,12/27/1989,cal,18953,30681,54.54,NA,0,8.72,0.16,-0.9,0,0,0,0,3000,,,-1.0000 S2(g) -2.0000 H2O 0.5000 SO4-2 1.5000 HS- 2.5000 H+,,2S ,inorganic_gas,
SO2(g),SO2,SO2,gas,WEP+82,Kel60,12/27/1989,cal,-71748,-70944,59.33,NA,0,11.04,1.88,-1.84,0,0,0,0,2000,,,-1.0000 SO2(g) -1.0000 H2O -0.5000 O2(g) 1.0000 SO4-2 2.0000 H+,,S+4 2O-2,inorganic_gas,
Xe(g),Xe,Xe,gas,WEP+82,Kel60,12/27/1989,cal,0,0,40.555,NA,0,4.968,0,0,0,0,0,0,8000,,,-1.0000 Xe(g) 1.0000 Xe,refstate,Xe ,inorganic_gas,
CO(g),CO,CO,gas,Sho93.1,NA,3/18/1993,cal,-32784,-26416,47.245,6.965,0,6.79,0.98,-0.11,0,0,0,0,5000,,,-1.0000 CO(g) -1.0000 H2O -0.5000 O2(g) 1.0000 HCO3- 1.0000 H+,,C+2 O-2,inorganic_gas,
H2O(g),steam,H2O,gas,NA,NA,3/20/1990,cal,-54524.8,-57935.1,44.763,NA,0,12.6647,-10.4041,0.013078,0,0,0,0,2523.15,,,-1.0000 H2O(g) 1.0000 H2O,,O-2 2H+,required,
CuCl,CuCl,CuCl,aq,SSH97.3,NA,10/2/1997,cal,-22608,-26338,22.06,19.64,17.22,4.1084,2.253,4.8575,-2.8721,17.3292,0.967,-0.038,1,3,0,-1.000 CuCl 1.000 Cu+ 1.0 Cl-,,Cu+ Cl-,inorganic_aq,
CuCl2-,CuCl2-,CuCl2-,aq,SSH97.3,NA,10/2/1997,cal,-58038,-72903,26.96,32.99,45.43,8.3943,12.7182,0.7442,-3.3047,36.7555,3.6846,1.2219,0,4,0,-1.0000 CuCl2- 1.0000 Cu+ 2.0000 Cl-,,Cu+ 2Cl-,inorganic_aq,
CuCl3-2,CuCl3-2,CuCl3-2,aq,SSH97,NA,10/2/1997,cal,-89963,-118524,23.28,53.72,76.86,13.2482,24.57,-3.914,-3.7947,63.9808,7.9089,2.8579,-2,4,0,-1.0000 CuCl3-2 1.0000 Cu+ 3.0000 Cl-,,Cu+ 3Cl-,inorganic_aq,
CuCl+,CuCl+,CuCl+,aq,SSH97,NA,10/2/1997,cal,-16250,-23847,-6.51,29.39,-1.72,1.748,-3.5103,7.1228,-2.6338,29.356,2.953,0.6472,1,4,0,-1.0000 CuCl+ 1.0000 Cu+2 1.0000 Cl-,,Cu+2 Cl-,inorganic_aq,
CuCl2,CuCl2,CuCl2,aq,SSH97,NA,10/2/1997,cal,-46142,-64160,0.78,54.22,24.32,5.0806,4.627,3.9244,-2.9702,37.5948,8.0108,-0.038,0,4,0,-1.0000 CuCl2 1.0000 Cu+2 2.0000 Cl-,,Cu+2 2Cl-,inorganic_aq,
CuCl3-,CuCl3-,CuCl3-,aq,SSH97,NA,10/2/1997,cal,-75338,-106846,-2.21,72.39,53.34,9.6259,15.7252,-0.4377,-3.429,63.8881,11.7108,1.6605,-1,4,0,-1.0000 CuCl3- 1.0000 Cu+2 3.0000 Cl-,,Cu+2 3Cl-,inorganic_aq,
CuCl4-2,CuCl4-2,CuCl4-2,aq,SSH97,NA,10/2/1997,cal,-103579,-152534,-18.48,83.89,85.68,14.6696,28.0407,-5.2782,-3.9382,87.5037,14.0532,3.4923,-2,4,0,-1.0000 CuCl4-2 1.0000 Cu+2 4.0000 Cl-,,Cu+2 4Cl-,inorganic_aq,
CuF+,CuF+,CuF+,aq,SSH97,NA,10/9/1997,cal,-53739,-64285,-18.84,33.66,-20.92,-0.8164,-9.7719,9.5838,-2.375,33.5733,3.8226,0.8334,1,4,0,-1.0000 CuF+ 1.0000 Cu+2 1.0000 F-,,Cu+2 F-,inorganic_aq,
CoCl+,CoCl+,CoCl+,aq,SSH97,NA,10/16/2007,cal,-45157,-53965,-11.27,17.02,-1.5,1.8028,-3.3766,7.0702,-2.6394,22.7656,0.4323,0.7191,1,4,0,-1.0000 CoCl+ 1.0000 Co+2 1.0000 Cl-,,Co+2 Cl-,inorganic_aq,
CoF+,CoF+,CoF+,aq,SSH97,NA,10/16/2007,cal,-81732,-93191,-22.6,21.29,-20.7,-0.7659,-9.6484,9.5354,-2.3801,26.8657,-1.3018,0.8926,1,4,0,-1.0000 CoF+ 1.0000 Co+2 1.0000 F-,,Co+2 F-,inorganic_aq,
NiF+,NiF+,NiF+,aq,SSH97,NA,10/9/1997,cal,-79768,-92315,-26.36,12.51,-25.83,-1.4455,-11.308,10.1875,-2.3115,22.317,-0.4857,0.957,1,4,0,-1.0000 NiF+ 1.0000 Ni+2 1.0000 F-,,Ni+2 F-,inorganic_aq,
MnF+,MnF+,MnF+,aq,SSH97,NA,10/9/1997,cal,-123641,-132454,-13.3,29.39,-12.46,0.3136,-7.0128,8.4994,-2.489,30.284,2.9518,0.7483,1,4,0,-1.0000 MnF+ 1.0000 Mn+2 1.0000 F-,,Mn+2 F-,inorganic_aq,
ZnF+,ZnF+,ZnF+,aq,SSH97,NA,10/9/1997,cal,-104109,-116131,-21.81,24.44,-20.48,-0.7395,-9.5843,9.5101,-2.3827,28.5991,1.9435,0.8803,1,4,0,-1.0000 ZnF+ 1.0000 Zn+2 1.0000 F-,,Zn+2 F-,inorganic_aq,
CdCl+,CdCl+,CdCl+,aq,SSH97,NA,10/2/1997,cal,-52627,-59392,0.75,26.47,8.42,3.099,-0.2116,5.8262,-2.7702,26.6485,2.3572,0.5394,1,4,0,-1.0000 CdCl+ 1.0000 Cd+2 1.0000 Cl-,,Cd+2 Cl-,inorganic_aq,
CdCl2,CdCl2,CdCl2,aq,SSH97,NA,10/2/1997,cal,-84851,-101362,10.31,48.52,35.62,6.6265,8.4016,2.4408,-3.1263,34.2501,6.8482,-0.038,0,4,0,-1.0000 CdCl2 1.0000 Cd+2 2.0000 Cl-,,Cd+2 2Cl-,inorganic_aq,
CdCl3-,CdCl3-,CdCl3-,aq,SSH97,NA,10/2/1997,cal,-115971,-144916,10.86,62.74,65.93,11.2826,19.7705,-2.0276,-3.5963,56.4451,9.7459,1.4662,-1,4,0,-1.0000 CdCl3- 1.0000 Cd+2 3.0000 Cl-,,Cd+2 3Cl-,inorganic_aq,
CdCl4-2,CdCl4-2,CdCl4-2,aq,SSH97,NA,10/2/1997,cal,-146081,-190793,0.23,69.14,99.7,16.4919,32.4903,-7.0271,-4.1221,76.2256,11.0502,3.206,-2,4,0,-1.0000 CdCl4-2 1.0000 Cd+2 4.0000 Cl-,,Cd+2 4Cl-,inorganic_aq,
CdF+,CdF+,CdF+,aq,SSH97,NA,10/9/1997,cal,-87373,-97544,-13.11,30.74,-10.78,0.5423,-6.4544,8.2799,-2.5121,31.0752,3.2268,0.7483,1,4,0,-1.0000 CdF+ 1.0000 Cd+2 1.0000 F-,,Cd+2 F-,inorganic_aq,
CdF2,CdF2,CdF2,aq,SSH97,NA,10/9/1997,cal,-155164,-180369,-23.72,58.71,-4.97,1.0718,-5.1614,7.7717,-2.5656,40.2242,8.9247,-0.038,0,4,0,-1.0000 CdF2 1.0000 Cd+2 2.0000 F-,,Cd+2 2F-,inorganic_aq,
SnO,SnO,SnO,aq,SSWS97,NA,11/13/1997,cal,-53600,-60100,14.8,-32.4,7.2,2.7401,-1.0905,6.1776,-2.7338,-13.0981,-9.6344,-0.03,0,4,0,-1.0000 SnO -2.0000 H+ 1.0000 Sn+2 1.0000 H2O,,Sn+2 O-2,inorganic_aq,
PbF+,PbF+,PbF+,aq,SSH97,NA,10/9/1997,cal,-75860,-80591,8.26,10.04,-10.67,0.4488,-6.6827,8.3696,-2.5027,15.9794,-0.9898,0.4266,1,4,0,-1.0000 PbF+ 1.0000 Pb+2 1.0000 F-,,Pb+2 F-,inorganic_aq,
PbF2,PbF2,PbF2,aq,SSH97,NA,10/9/1997,cal,-145056,-162783,4.48,18.32,-4.85,1.0888,-5.1199,7.7554,-2.5673,16.5543,0.6976,-0.038,0,4,0,-1.0000 PbF2 1.0000 Pb+2 2.0000 F-,,Pb+2 2F-,inorganic_aq,
Pb(HS)2,Pb(HS)2,Pb(HS)2,aq,SSH97,NA,10/9/1997,cal,-20058,-22851,52.56,38.71,41.88,7.4825,10.4917,1.6193,-3.2127,28.5025,4.8505,-0.038,0,4,0,-1.0000 Pb(HS)2 1.0000 Pb+2 2.0000 HS-,,Pb+2 2S-2 2H+,inorganic_aq,
Pb(HS)3-,Pb(HS)3-,Pb(HS)3-,aq,SSH97,NA,10/9/1997,cal,-18971,-28704,68.08,47.8,75.8,12.3397,22.3518,-3.0422,-3.703,39.6902,6.7025,0.598,-1,4,0,-1.0000 Pb(HS)3- 1.0000 Pb+2 3.0000 HS-,,Pb+2 3S-2 3H+,inorganic_aq,
BeCl+,BeCl+,BeCl+,aq,SSH97,NA,10/2/1997,cal,-115316,-124998,92.31,31.19,-2.06,1.1974,-4.8548,7.6512,-2.5783,16.6475,3.3197,-0.8467,1,4,0,-1.0000 BeCl+ 1.0000 Be+2 1.0000 Cl-,,Be+2 Cl-,inorganic_aq,
BeCl2,BeCl2,BeCl2,aq,SSH97,NA,10/2/1997,cal,-145521,-156432,130.44,57.74,23.95,5.0297,4.5026,3.9733,-2.9651,39.653,8.7262,-0.38,0,4,0,-1.0000 BeCl2 1.0000 Be+2 2.0000 Cl-,,Be+2 2Cl-,inorganic_aq,
BeF+,BeF+,BeF+,aq,SSH97,NA,10/7/1997,cal,-158493,-177322,59.2,35.46,-21.26,-1.2603,-10.856,10.0098,-2.3302,23.774,4.1893,-0.3447,1,4,0,-1.0000 BeF+ 1.0000 Be+2 1.0000 F-,,Be+2 F-,inorganic_aq,
BeF2,BeF2,BeF2,aq,SSH97,NA,10/7/1997,cal,-231386,-258350,71.72,67.93,-16.64,-0.525,-9.0604,9.3042,-2.4044,45.6271,10.8026,-0.38,0,4,0,-1.0000 BeF2 1.0000 Be+2 2.0000 F-,,Be+2 2F-,inorganic_aq,
BeF3-,BeF3-,BeF3-,aq,SSH97,NA,10/7/1997,cal,-302532,-331512,104.78,96.1,-11.5,0.2052,-7.2776,8.6034,-2.4781,62.8555,16.5406,0.0401,-1,4,0,-1.0000 BeF3- 1.0000 Be+2 3.0000 F-,,Be+2 3F-,inorganic_aq,
BeF4-2,BeF4-2,BeF4-2,aq,SSH97,NA,10/7/1997,cal,-370691,-386096,190.12,119.97,-5.77,1.0882,-5.1214,7.756,-2.5672,79.5432,21.4033,0.3329,-2,4,0,-1.0000 BeF4-2 1.0000 Be+2 4.0000 F-,,Be+2 4F-,inorganic_aq,
ethane,NA,C2H6,aq,SH90,NA,8/31/1987,cal,-3886,-24650,26.81,88.3,51.3,8.634,13.3011,0.5205,-3.3288,54.1755,14.9521,-0.406,0,3,0,-1.0000 ethane 1.0000 acetic-acid 1.0000 H2O -1.5000 O2(g),aux,2C-3 6H+,organic_aq,
propane,NA,C3H8,aq,SH90,NA,8/31/1987,cal,-1963,-30490,33.37,110.6,67,10.7625,18.4948,-1.5133,-3.5435,66.3294,19.4946,-0.5053,0,3,0,-1.0000 propane -0.5000 H2O 0.2500 O2(g) 1.5000 ethane,,,organic_aq,
butane,NA,C4H10,aq,SH90,NA,1/15/1993,cal,36,-36230,40.02,133.9,82.8,12.8905,23.696,-3.5683,-3.7585,79.0569,24.2408,-0.6061,0,3,0,-1.0000 butane -1.0000 H2O 0.5000 O2(g) 2.0000 ethane,,,organic_aq,
pentane,NA,C5H12,aq,SH90,NA,1/15/1993,cal,2130,-41560,47.5,153,98.6,15.0143,28.8771,-5.5949,-3.9727,89.207,28.1315,-0.7193,0,3,0,-1.0000 pentane -1.5000 H2O 0.7500 O2(g) 2.5000 ethane,,,organic_aq,
hexane,NA,C6H14,aq,PS01,NA,10/4/2000,cal,4600,-47490,52.9,157.74,114,45.65,-4.78,-124.04,2.87,108.27,22.94,-0.47,0,3,0,-1.0000 hexane -2.0000 H2O 1.0000 O2(g) 3.0000 ethane,,,organic_aq,
heptane,NA,C7H16,aq,SH90,NA,1/15/1993,cal,6470,-52950,60,196.4,130.2,19.2745,39.281,-9.6879,-4.4028,112.898,36.9721,-0.9086,0,3,0,-1.0000 heptane -2.5000 H2O 1.2500 O2(g) 3.5000 ethane,,,organic_aq,
octane,NA,C8H18,aq,SH90,NA,1/15/1993,cal,8580,-59410,63.8,217.6,146,21.4171,44.5126,-11.7437,-4.6191,124.7924,41.2905,-0.9662,0,3,0,-1.0000 octane -3.0000 H2O 1.5000 O2(g) 4.0000 ethane,,,organic_aq,
ethylene,NA,C2H4,aq,PS01,NA,10/4/2000,cal,19530,8610,28.6,66.92,46,17.69,-5.5,-53.78,3.59,43.98,12.91,-0.31,0,3,0,-1.0000 ethylene -1.0000 H2O 0.5000 O2(g) 1.0000 ethane,,,organic_aq,
propene,NA,C3H6,aq,SH90,NA,9/4/1987,cal,17910,-290,36.7,83.7,61.3,9.9655,16.5518,-0.7564,-3.4632,50.0997,14.0151,-0.5558,0,3,0,-1.0000 propene -1.5000 H2O 0.7500 O2(g) 1.5000 ethane,,,organic_aq,
butene,NA,C4H8,aq,SH90,NA,9/4/1987,cal,20310,-5635,43.4,104.9,77.1,12.0932,21.7476,-2.7991,-3.6779,61.5894,18.3335,-0.6572,0,3,0,-1.0000 butene -2.0000 H2O 1.0000 O2(g) 2.0000 ethane,,,organic_aq,
pentene,NA,C5H10,aq,SH90,NA,9/4/1987,cal,22470,-11200,50.1,126.1,92.9,14.221,26.9431,-4.8413,-3.8927,73.0791,22.652,-0.7587,0,3,0,-1.0000 pentene -2.5000 H2O 1.2500 O2(g) 2.5000 ethane,,,organic_aq,
hexene,NA,C6H12,aq,SH90,NA,9/4/1987,cal,24370,-17025,56.8,147.3,108.7,16.3488,32.1387,-6.8838,-4.1075,84.5689,26.9704,-0.8602,0,3,0,-1.0000 hexene -3.0000 H2O 1.5000 O2(g) 3.0000 ethane,,,organic_aq,
heptene,NA,C7H14,aq,SH90,NA,9/4/1987,cal,26450,-22670,63.5,168.5,124.5,18.4766,37.3342,-8.926,-4.3223,96.0586,31.2889,-0.9616,0,3,0,-1.0000 heptene -3.5000 H2O 1.7500 O2(g) 3.5000 ethane,,,organic_aq,
octene,NA,C8H16,aq,SH90,NA,9/4/1987,cal,28720,-28120,70.2,189.7,140.3,20.6044,42.5297,-10.9682,-4.5371,107.5483,35.6073,-1.0631,0,3,0,-1.0000 octene -4.0000 H2O 2.0000 O2(g) 4.0000 ethane,,,organic_aq,
ethyne,NA,C2H2,aq,SH90,NA,8/31/1987,cal,51890,50700,30,53,49.3,8.3577,12.6272,0.7833,-3.3009,33.0423,7.7615,-0.4543,0,3,0,-1.0000 ethyne -2.0000 H2O 1.0000 ethane 1.0000 O2(g),,,organic_aq,
1-propyne,NA,C3H4,aq,SH90,NA,9/4/1987,cal,47880,38970,36.7,74.2,65.1,10.4855,17.8227,-1.2588,-3.5157,44.5321,12.0799,-0.5558,0,3,0,-1.0000 1-propyne -2.5000 H2O 1.2500 O2(g) 1.5000 ethane,,,organic_aq,
1-butyne,NA,C4H6,aq,SH90,NA,9/4/1987,cal,50030,33400,43.4,95.4,80.9,12.6132,23.0185,-3.3011,-3.7305,56.0218,16.3984,-0.6572,0,3,0,-1.0000 1-butyne -3.0000 H2O 1.5000 O2(g) 2.0000 ethane,,,organic_aq,
1-pentyne,NA,C5H8,aq,SH90,NA,9/4/1987,cal,52160,27800,50.1,116.6,96.7,14.741,28.214,-5.3433,-3.9453,67.5117,20.7168,-0.7587,0,3,0,-1.0000 1-pentyne -3.5000 H2O 1.7500 O2(g) 2.5000 ethane,,,organic_aq,
1-hexyne,NA,C6H10,aq,SH90,NA,9/4/1987,cal,54420,22340,56.8,137.8,112.5,16.8688,33.4096,-7.3857,-4.1601,79.0012,25.0353,-0.8602,0,3,0,-1.0000 1-hexyne -4.0000 H2O 2.0000 O2(g) 3.0000 ethane,,,organic_aq,
1-heptyne,NA,C7H12,aq,SH90,NA,9/4/1987,cal,56730,16980,63.7,159,128.3,18.9956,38.6015,-9.4245,-4.3747,90.4632,29.3537,-0.9647,0,3,0,-1.0000 1-heptyne -4.5000 H2O 2.2500 O2(g) 3.5000 ethane,,,organic_aq,
